ministry,unitCode,legacyReference,name,parentUnitCode,unitType,department,isVirtual
HOME,Adoni II Town PS,2027003,Adoni II Town PS,Adoni SDPO,PS,L&O,FALSE
HOME,Adoni III Town PS,2027077,Adoni III Town PS,Adoni SDPO,PS,L&O,FALSE
HOME,Adoni Traffic PS,2027078,Adoni Traffic PS,Adoni SDPO,PS,L&O,FALSE
HOME,Kurnool I Town PS,2027039,Kurnool I Town PS,Adoni SDPO,PS,L&O,FALSE
HOME,Kurnool II Town PS,2027040,Kurnool II Town PS,Kurnool SDPO,PS,L&O,FALSE
HOME,Kurnool III Town PS,2027041,Kurnool III Town PS,Kurnool SDPO,PS,L&O,FALSE
HOME,Kurnool IV Town PS,2027034,Kurnool IV Town PS,Kurnool SDPO,PS,L&O,FALSE
HOME,Kurnool Taluk PS,2027038,Kurnool Taluk PS,Kurnool SDPO,PS,L&O,FALSE
HOME,Pathikonda PS,2027061,Pathikonda PS,Kurnool SDPO,PS,L&O,FALSE
HOME,Aspari PS,2027006,Aspari PS,Pathikonda SDPO,PS,L&O,FALSE
HOME,Devanakonda PS,2027018,Devanakonda PS,Pathikonda SDPO,PS,L&O,FALSE
HOME,Yemmiganur Town PS,2027086,Yemmiganur Town PS,Pathikonda SDPO,PS,L&O,FALSE
HOME,Kowthalam PS,2027036,Kowthalam PS,Yemmiganur SDPO,PS,L&O,FALSE
HOME,Gonegandla PS,2027023,Gonegandla PS,Yemmiganur SDPO,PS,L&O,FALSE
HOME,Allagadda Town PS,2027004,Allagadda Town PS,Yemmiganur SDPO,PS,L&O,FALSE
HOME,Nandikotkur PS,2027051,Nandikotkur PS,Allagadda SDPO,PS,L&O,FALSE
HOME,Bethamcherla PS,2027011,Bethamcherla PS,Atmakur SDPO(NDL),PS,L&O,FALSE
HOME,Dhone Rural PS,2027092,Dhone Rural PS,Dhone SDPO,PS,L&O,FALSE
HOME,Dhone Town PS,2027019,Dhone Town PS,Dhone SDPO,PS,L&O,FALSE
HOME,Nandyal I Town PS,2027054,Nandyal I Town PS,Dhone SDPO,PS,L&O,FALSE
HOME,Nandyal II Town PS,2027055,Nandyal II Town PS,Nandyal SDPO,PS,L&O,FALSE
HOME,Nandyal III Town PS,2027066,Nandyal III Town PS,Nandyal SDPO,PS,L&O,FALSE
HOME,Nandyal Taluk PS,2027053,Nandyal Taluk PS,Nandyal SDPO,PS,L&O,FALSE
HOME,Nandyal Traffic PS,2027047,Nandyal Traffic PS,Nandyal SDPO,PS,L&O,FALSE
HOME,Dachepalli PS,2019017,Dachepalli PS,Nandyal SDPO,PS,L&O,FALSE
HOME,Gurazala Town PS,2019021,Gurazala Town PS,Gurazala SDPO,PS,L&O,FALSE
HOME,Macherla Town PS,2019034,Macherla Town PS,Gurazala SDPO,PS,L&O,FALSE
HOME,Piduguralla PS,2019052,Piduguralla PS,Gurazala SDPO,PS,L&O,FALSE
HOME,Chilakaluripet Town PS,2019013,Chilakaluripet Town PS,Gurazala SDPO,PS,L&O,FALSE
HOME,Narsaraopet I Town PS,2019042,Narsaraopet I Town PS,Narsaraopet SDPO,PS,L&O,FALSE
HOME,Narsaraopet II Town PS,2019045,Narsaraopet II Town PS,Narsaraopet SDPO,PS,L&O,FALSE
HOME,Vinukonda PS,2019075,Vinukonda PS,Narsaraopet SDPO,PS,L&O,FALSE
HOME,Amaravathi PS,2019002,Amaravathi PS,Narsaraopet SDPO,PS,L&O,FALSE
HOME,Sattenapalli Town PS,2019061,Sattenapalli Town PS,Sattenapalli SDPO,PS,L&O,FALSE
HOME,Kotiya PS,2037026,Kotiya PS,Sattenapalli SDPO,PS,L&O,FALSE
HOME,Parvathipuram Town PS,2037038,Parvathipuram Town PS,Parvathipuram SDPO,PS,L&O,FALSE
HOME,Salur Town PS,2037044,Salur Town PS,Parvathipuram SDPO,PS,L&O,FALSE
HOME,Giddalur UPS,2033022,Giddalur UPS,Parvathipuram SDPO,PS,L&O,FALSE
HOME,Ongole I Town PS,2033054,Ongole I Town PS,Markapur SDPO,PS,L&O,FALSE
HOME,Ongole II Town PS,2033055,Ongole II Town PS,Ongole SDPO,PS,L&O,FALSE
HOME,Ongole Taluk PS,2033053,Ongole Taluk PS,Ongole SDPO,PS,L&O,FALSE
HOME,Chimakurthy PS,2033008,Chimakurthy PS,Ongole SDPO,PS,L&O,FALSE
HOME,Kavali I Town PS,2031031,Kavali I Town PS,Ongole SDPO,PS,L&O,FALSE
HOME,Kavali II Town PS,2031037,Kavali II Town PS,Kavali SDPO,PS,L&O,FALSE
HOME,Kavali Rural PS,2031030,Kavali Rural PS,Kavali SDPO,PS,L&O,FALSE
HOME,Nellore Rural PS,2031045,Nellore Rural PS,Kavali SDPO,PS,L&O,FALSE
HOME,Buchireddypalem PS,2031006,Buchireddypalem PS,Nellore Rural SDPO,PS,L&O,FALSE
HOME,V. Sataram PS,2031070,V. Sataram PS,Nellore Rural SDPO,PS,L&O,FALSE
HOME,Balajinagar PS,2031052,Balajinagar PS,Nellore Rural SDPO,PS,L&O,FALSE
HOME,Chinna Bazar PS,2031046,Chinna Bazar PS,Nellore Town SDPO,PS,L&O,FALSE
HOME,Dargamitta PS,2031049,Dargamitta PS,Nellore Town SDPO,PS,L&O,FALSE
HOME,Nawabpet PS,2031047,Nawabpet PS,Nellore Town SDPO,PS,L&O,FALSE
HOME,Santhapet PS,2031048,Santhapet PS,Nellore Town SDPO,PS,L&O,FALSE
HOME,Vedayapalem PS,2031051,Vedayapalem PS,Nellore Town SDPO,PS,L&O,FALSE
HOME,Dharmavaram I Town PS,2012015,Dharmavaram I Town PS,Nellore Town SDPO,PS,L&O,FALSE
HOME,Mudigubba PS,2012039,Mudigubba PS,Dharmavaram SDPO,PS,L&O,FALSE
HOME,Hindupur I Town PS,2012025,Hindupur I Town PS,Dharmavaram SDPO,PS,L&O,FALSE
HOME,Hindupur II Town PS,2012027,Hindupur II Town PS,Hindupur SDPO,PS,L&O,FALSE
HOME,Hindupur Rural PS,2012024,Hindupur Rural PS,Hindupur SDPO,PS,L&O,FALSE
HOME,Kadiri Rural PS,2012029,Kadiri Rural PS,Hindupur SDPO,PS,L&O,FALSE
HOME,Kadiri Town PS,2012030,Kadiri Town PS,Kadiri SDPO,PS,L&O,FALSE
HOME,Gorantla PS,2012019,Gorantla PS,Kadiri SDPO,PS,L&O,FALSE
HOME,Madakasira ups,2012037,Madakasira ups,Penukonda SDPO,PS,L&O,FALSE
HOME,Puttaparthi Town PS,2012054,Puttaparthi Town PS,Penukonda SDPO,PS,L&O,FALSE
HOME,Puttaparthi Airport PS,2012091,Puttaparthi Airport PS,Puttaparthi SDPO,PS,L&O,FALSE
HOME,Puttaparthi Security Wing PS,2012090,Puttaparthi Security Wing PS,Puttaparthi SDPO,PS,L&O,FALSE
HOME,kothacheruvu ups,2012086,kothacheruvu ups,Puttaparthi SDPO,PS,L&O,FALSE
HOME,Dharmavaram II Town PS,2064004,Dharmavaram II Town PS,Puttaparthi SDPO,PS,L&O,FALSE
HOME,Kasibugga PS,2034023,Kasibugga PS,Dharmavaram SDPO,PS,L&O,FALSE
HOME,Srikakulam II Town PS,2034052,Srikakulam II Town PS,Kasibugga SDPO,PS,L&O,FALSE
HOME,Tekkali PS,2034054,Tekkali PS,Srikakulam SDPO,PS,L&O,FALSE
HOME,Naidupet PS,2031044,Naidupet PS,Tekkali SDPO,PS,L&O,FALSE
HOME,Gudur I Town PS,2031022,Gudur I Town PS,Naidupet SDPO,PS,L&O,FALSE
HOME,Gudur II Town PS,2031023,Gudur II Town PS,Gudur SDPO,PS,L&O,FALSE
HOME,Puttur PS,2014044,Puttur PS,Gudur SDPO,PS,L&O,FALSE
HOME,Renigunta PS,2045047,Renigunta PS,Puttur SDPO,PS,L&O,FALSE
HOME,Yerpedu PS,2045037,Yerpedu PS,Renigunta SDPO,PS,L&O,FALSE
HOME,Sri City PS,2014098,Sri City PS,Renigunta SDPO,PS,L&O,FALSE
HOME,Srikalahasthi I Town PS,2045016,Srikalahasthi I Town PS,Sri City SDPO,PS,L&O,FALSE
HOME,Srikalahasti II Town PS,2045096,Srikalahasti II Town PS,Srikalahasti SDPO,PS,L&O,FALSE
HOME,Srikalahasthi Rural PS,2045015,Srikalahasthi Rural PS,Srikalahasti SDPO,PS,L&O,FALSE
HOME,Tirumala I Town PS,2045057,Tirumala I Town PS,Srikalahasti SDPO,PS,L&O,FALSE
HOME,Tirumala II Town PS,2045058,Tirumala II Town PS,Tirumala SDPO,PS,L&O,FALSE
HOME,Alipiri PS,2045001,Alipiri PS,Tirumala SDPO,PS,L&O,FALSE
HOME,Tirchanur PS,2045056,Tirchanur PS,Tirupati SDPO,PS,L&O,FALSE
HOME,Tirupathi East PS,2045059,Tirupathi East PS,Chandragiri SDPO,PS,L&O,FALSE
HOME,Tirupati Rural PS,2045089,Tirupati Rural PS,Tirupati SDPO,PS,L&O,FALSE
HOME,Pakala PS,2014035,Pakala PS,Chandragiri SDPO,PS,L&O,FALSE
HOME,S.V.U.Campus PS,2045053,S.V.U.Campus PS,Chandragiri SDPO,PS,L&O,FALSE
HOME,Tirupathi West PS,2045061,Tirupathi West PS,Tirupati SDPO,PS,L&O,FALSE
HOME,Bobbili Town PS,2037006,Bobbili Town PS,Tirupati SDPO,PS,L&O,FALSE
HOME,Rajam Town PS,2034042,Rajam Town PS,Bobbili SDPO,PS,L&O,FALSE
HOME,Kothavalasa PS,2037031,Kothavalasa PS,Cheepurupalli SDPO,PS,L&O,FALSE
HOME,Vizianagaram I Town PS,2037061,Vizianagaram I Town PS,Vizianagaram SDPO,PS,L&O,FALSE
HOME,Vizianagaram II Town PS,2037062,Vizianagaram II Town PS,Vizianagaram SDPO,PS,L&O,FALSE
HOME,Bhogapuram PS,2037005,Bhogapuram PS,Vizianagaram SDPO,PS,L&O,FALSE
HOME,S.Kota PS,2037048,S.Kota PS,Vizianagaram SDPO,PS,L&O,FALSE
HOME,Bhimavaram Traffic PS,2018072,Bhimavaram Traffic PS,Vizianagaram SDPO,PS,L&O,FALSE
HOME,Bhimavaram I Town PS,2018008,Bhimavaram I Town PS,Bhimavaram SDPO,PS,L&O,FALSE
HOME,Bhimavaram II Town PS,2018009,Bhimavaram II Town PS,Bhimavaram SDPO,PS,L&O,FALSE
HOME,Tadepalligudem Town PS,2018041,Tadepalligudem Town PS,Bhimavaram SDPO,PS,L&O,FALSE
HOME,Narasapuram Town PS,2018031,Narasapuram Town PS,Tadepalligudem SDPO,PS,L&O,FALSE
HOME,Palakollu Town PS,2018035,Palakollu Town PS,Narasapuram SDPO,PS,L&O,FALSE
HOME,Tanuku Town PS,2018044,Tanuku Town PS,Narasapuram SDPO,PS,L&O,FALSE
HOME,Jammalamadugu PS,2016020,Jammalamadugu PS,Tadepalligudem SDPO,PS,L&O,FALSE
HOME,Muddanur PS,2016031,Muddanur PS,Jammalamadugu SDPO,PS,L&O,FALSE
HOME,Yerraguntla PS,2016070,Yerraguntla PS,Jammalamadugu SDPO,PS,L&O,FALSE
HOME,Chinna Chowk PS,2016072,Chinna Chowk PS,Jammalamadugu SDPO,PS,L&O,FALSE
HOME,Kadapa I Town PS,2016011,Kadapa I Town PS,Kadapa SDPO,PS,L&O,FALSE
HOME,Kadapa II Town PS,2016012,Kadapa II Town PS,Kadapa SDPO,PS,L&O,FALSE
HOME,Kadapa Rural PS,2016009,Kadapa Rural PS,Kadapa SDPO,PS,L&O,FALSE
HOME,RIMS PS,2016073,RIMS PS,Kadapa SDPO,PS,L&O,FALSE
HOME,Badvel PS,2016002,Badvel PS,Kadapa SDPO,PS,L&O,FALSE
HOME,Mydukur PS,2016032,Mydukur PS,Mydukur SDPO,PS,L&O,FALSE
HOME,Proddatur I Town PS,2016042,Proddatur I Town PS,Mydukur SDPO,PS,L&O,FALSE
HOME,Proddatur II Town PS,2016043,Proddatur II Town PS,Proddatur SDPO,PS,L&O,FALSE
HOME,Proddatur III Town PS,2016047,Proddatur III Town PS,Proddatur SDPO,PS,L&O,FALSE
HOME,Proddatur Traffic PS,2016075,Proddatur Traffic PS,Proddatur SDPO,PS,L&O,FALSE
HOME,Pulivendula Traffic PS,2016076,Pulivendula Traffic PS,Proddatur SDPO,PS,L&O,FALSE
HOME,Pulivendula PS,2016044,Pulivendula PS,Pulivendula SDPO,PS,L&O,FALSE
HOME,Vempalli PS,2016063,Vempalli PS,Pulivendula SDPO,PS,L&O,FALSE
HOME,Nagaram(ELR) PS,2017044,Nagaram(ELR) PS,Pulivendula SDPO,PS,L&O,FALSE
HOME,Devarapalli(ANK) PS,2018051,Devarapalli(ANK) PS,P.Gannavaram Circle,PS,L&O,FALSE
HOME,Annavaram(ELR) PS,2017008,Annavaram(ELR) PS,Devarapalli Circle,PS,L&O,FALSE
HOME,Prathipadu(ELR) PS,2017049,Prathipadu(ELR) PS,Prathipadu Circle,PS,L&O,FALSE
HOME,Pamarru(ELR) PS,2026036,Pamarru(ELR) PS,Prathipadu Circle,PS,L&O,FALSE
HOME,Atmakur(NDL) PS,2027007,Atmakur(NDL) PS,Pamarru Circle,PS,L&O,FALSE
HOME,Rompicherla(Palnadu) PS,2019059,Rompicherla(Palnadu) PS,Atmakur Circle(NDL),PS,L&O,FALSE
HOME,Seethanagaram(Parvathipuram) PS,2037045,Seethanagaram(Parvathipuram) PS,Narsaraopet Rural  Circle,PS,L&O,FALSE
HOME,Atmakur(NLR) PS,2031002,Atmakur(NLR) PS,Parvathipuram Rural Circle,PS,L&O,FALSE
HOME,S.R.Puram(NLR) PS,2031060,S.R.Puram(NLR) PS,Atmakur Circle(NLR),PS,L&O,FALSE
HOME,Airport(TPTY) PS,2045097,Airport(TPTY) PS,Udayagiri Circle,PS,L&O,FALSE
HOME,Kondapuram(KDP) PS,2016027,Kondapuram(KDP) PS,Renigunta  Rural Circle,PS,L&O,FALSE
HOME,Rajupalem(KDP) PS,2016049,Rajupalem(KDP) PS,Kondapuram Circle,PS,L&O,FALSE
HOME,Kurnool Traffic PS,2027042,Kurnool Traffic PS,Proddatur Rural Circle,PS,L&O,FALSE
HOME,Guntur Traffic PS,2043021,Guntur Traffic PS,Kurnool Dist,PS,L&O,FALSE
HOME,NTR Commissionerate,2039,NTR Commissionerate,Guntur Dist,CPO,L&O,FALSE
HOME,DCP EAST ZONE-NTR,2039402,DCP EAST ZONE-NTR,DGP(HOPF),DCPO,L&O,FALSE
HOME,DCP RURAL ZONE-NTR,,DCP RURAL ZONE-NTR,NTR Commissionerate,DCPO,L&O,FALSE
HOME,DCP CRIMES-NTR,2039401,DCP CRIMES-NTR,NTR Commissionerate,DCPO,CRIMES,FALSE
HOME,DCP CYBERCRIMES-NTR,,DCP CYBERCRIMES-NTR,NTR Commissionerate,DCPO,CRIMES,FALSE
HOME,DCP CAR-NTR,,DCP CAR-NTR,NTR Commissionerate,DCPO,ADMIN,FALSE
HOME,ACP NORTH DIVISION-NTR,2039305,ACP NORTH DIVISION-NTR,NTR Commissionerate,ACPO,L&O,FALSE
HOME,ACP CITY TASK FORCE-NTR,,ACP CITY TASK FORCE-NTR,ADDL DCP WEST ZONE-NTR,ACPO,CRIMES,FALSE
HOME,ACP CENTRAL CRIME STATION-NTR,,ACP CENTRAL CRIME STATION-NTR,DCP CRIMES-NTR,ACPO,CRIMES,FALSE
HOME,ACP CYBER CRIME POLICE STATION-NTR,,ACP CYBER CRIME POLICE STATION-NTR,DCP CRIMES-NTR,ACPO,CRIMES,FALSE
HOME,ACP CITY CRIME RECORD BUREAU-NTR,,ACP CITY CRIME RECORD BUREAU-NTR,DCP CYBERCRIMES-NTR,ACPO,CCRB,FALSE
HOME,ACP 1 CITY SPECIAL BRANCH-NTR,,ACP 1 CITY SPECIAL BRANCH-NTR,DCP ADMIN-NTR,ACPO,SB,FALSE
HOME,ADDL DCP CITY AREMED RESERVE-NTR,,ADDL DCP CITY AREMED RESERVE-NTR,DCP ADMIN-NTR,ACPO,ADMIN,FALSE
HOME,ACP CITY SECURITY WING 2-NTR,,ACP CITY SECURITY WING 2-NTR,DCP CAR-NTR,ACPO,ADMIN,FALSE
HOME,GUNADALA PS,2039095,GUNADALA PS,DCP CAR-NTR,PS,L&O,FALSE
HOME,PATAMATA PS,2039058,PATAMATA PS,ACP CENTRAL DIVISION-NTR,PS,L&O,FALSE
HOME,KRISHNALANKA PS,2039056,KRISHNALANKA PS,ACP CENTRAL DIVISION-NTR,PS,L&O,FALSE
HOME,SURYARAOPETPS,2039054,SURYARAOPETPS,ACP SOUTH DIVISION-NTR,PS,L&O,FALSE
HOME,MYLAVARAM PS,2026031,MYLAVARAM PS,ACP SOUTH DIVISION-NTR,PS,L&O,FALSE
HOME,A.KONDURU PS,2026002,A.KONDURU PS,MYLAVARAM CIRCLE-NTR,PS,L&O,FALSE
HOME,TIRIVURU PS,2026045,TIRIVURU PS,TIRUVURU CIRCLE-NTR,PS,L&O,FALSE
HOME,JAGGAIAHPET CIRCLE-NTR,2026208,JAGGAIAHPET CIRCLE-NTR,TIRUVURU CIRCLE-NTR,Circle,L&O,FALSE
HOME,PENUGANCHIPROLU PS,2026038,PENUGANCHIPROLU PS,ACP NANDIGAMA DIVISION-NTR,PS,L&O,FALSE
HOME,NANDIGAMA RURAL CIRCLE-NTR,2026209,NANDIGAMA RURAL CIRCLE-NTR,JAGGAIAHPET CIRCLE-NTR,Circle,L&O,FALSE
HOME,NANDIGAMA PS,2026033,NANDIGAMA PS,ACP NANDIGAMA DIVISION-NTR,PS,L&O,FALSE
HOME,IBRAHIMPATNAM PS,2039016,IBRAHIMPATNAM PS,ACP NANDIGAMA DIVISION-NTR,PS,L&O,FALSE
HOME,VIJAYAWADA I TOWN PS,2039051,VIJAYAWADA I TOWN PS,ACP WEST DIVISION-NTR,PS,L&O,FALSE
HOME,VIJAYAWADA II TOWN PS,2039052,VIJAYAWADA II TOWN PS,ACP WEST DIVISION-NTR,PS,L&O,FALSE
HOME,NUNNA PS,2039036,NUNNA PS,ACP WEST DIVISION-NTR,PS,L&O,FALSE
HOME,SATYANARAYANAPURAM PS,2039055,SATYANARAYANAPURAM PS,ACP NORTH DIVISION-NTR,PS,L&O,FALSE
HOME,TRAFFIC II PS,,TRAFFIC II PS,ACP NORTH DIVISION-NTR,PS,L&O,FALSE
HOME,TRAFFIC V PS,,TRAFFIC V PS,ACP TRAFFIC ZONE-NTR,PS,L&O,FALSE
HOME,ACP TRAFFIC ZONE-NTR,2039303,ACP TRAFFIC ZONE-NTR,ACP TRAFFIC ZONE-NTR,ACPO,L&O,FALSE
HOME,ADDL DCP WEST ZONE-NTR,2039403,ADDL DCP WEST ZONE-NTR,DCP TRAFFIC ZONE-NTR,ADCPO,L&O,FALSE
HOME,DCP TRAFFIC ZONE-NTR,,DCP TRAFFIC ZONE-NTR,NTR Commissionerate,DCPO,TRAFFIC,FALSE
HOME,DCP ADMIN-NTR,,DCP ADMIN-NTR,NTR Commissionerate,DCPO,ADMIN,FALSE
HOME,ACP CENTRAL DIVISION-NTR,,ACP CENTRAL DIVISION-NTR,NTR Commissionerate,ACPO,L&O,FALSE
HOME,ACP SOUTH DIVISION-NTR,,ACP SOUTH DIVISION-NTR,DCP EAST ZONE-NTR,ACPO,L&O,FALSE
HOME,ACP MYLAVARAM DIVISION-NTR,2039405,ACP MYLAVARAM DIVISION-NTR,DCP EAST ZONE-NTR,ACPO,L&O,FALSE
HOME,ACP NANDIGAMA DIVISION-NTR,2026403,ACP NANDIGAMA DIVISION-NTR,DCP RURAL ZONE-NTR,ACPO,L&O,FALSE
HOME,ACP WEST DIVISION-NTR,2039301,ACP WEST DIVISION-NTR,DCP RURAL ZONE-NTR,ACPO,L&O,FALSE
HOME,ACP CITY TRAINING CENTRE,,ACP CITY TRAINING CENTRE,ADDL DCP WEST ZONE-NTR,ACPO,ADMIN,FALSE
HOME,ACP MAHILA PS,2039059,ACP MAHILA PS,DCP ADMIN-NTR,ACPO,ADMIN,FALSE
HOME,ACP 2 CITY SPECIAL BRANCH-NTR,,ACP 2 CITY SPECIAL BRANCH-NTR,DCP ADMIN-NTR,ACPO,SB,FALSE
HOME,ACP CITY SECURITY WING 1-NTR,,ACP CITY SECURITY WING 1-NTR,DCP ADMIN-NTR,ACPO,ADMIN,FALSE
HOME,MACHAVARAM PS,2039057,MACHAVARAM PS,DCP CAR-NTR,PS,L&O,FALSE
HOME,GOVERNORPET PS,2039053,GOVERNORPET PS,ACP CENTRAL DIVISION-NTR,PS,L&O,FALSE
HOME,MYLAVARAM CIRCLE-NTR,2026211,MYLAVARAM CIRCLE-NTR,ACP SOUTH DIVISION-NTR,Circle,L&O,FALSE
HOME,G.KODURU PS,2026010,G.KODURU PS,ACP MYLAVARAM DIVISION-NTR,PS,L&O,FALSE
HOME,REDDIGUDEM PS,2026041,REDDIGUDEM PS,MYLAVARAM CIRCLE-NTR,PS,L&O,FALSE
HOME,TIRUVURU CIRCLE-NTR,2026213,TIRUVURU CIRCLE-NTR,MYLAVARAM CIRCLE-NTR,Circle,L&O,FALSE
HOME,GAMPALAGUDEM PS,2026061,GAMPALAGUDEM PS,ACP MYLAVARAM DIVISION-NTR,PS,L&O,FALSE
HOME,VISSANNAPET PS,2026059,VISSANNAPET PS,TIRUVURU CIRCLE-NTR,PS,L&O,FALSE
HOME,CHILLAKALLU PS,2026018,CHILLAKALLU PS,TIRUVURU CIRCLE-NTR,PS,L&O,FALSE
HOME,JAGGAIAHPET PS,2026017,JAGGAIAHPET PS,JAGGAIAHPET CIRCLE-NTR,PS,L&O,FALSE
HOME,VATSAVAI PS,2026050,VATSAVAI PS,JAGGAIAHPET CIRCLE-NTR,PS,L&O,FALSE
HOME,CHANDARLAPADU PS,2026069,CHANDARLAPADU PS,JAGGAIAHPET CIRCLE-NTR,PS,L&O,FALSE
HOME,KANCHIKACHERLA PS,2026022,KANCHIKACHERLA PS,NANDIGAMA RURAL CIRCLE-NTR,PS,L&O,FALSE
HOME,VEERULAPADU PS,2026049,VEERULAPADU PS,NANDIGAMA RURAL CIRCLE-NTR,PS,L&O,FALSE
HOME,BHAVINIPURAM PS,2039008,BHAVINIPURAM PS,NANDIGAMA RURAL CIRCLE-NTR,PS,L&O,FALSE
HOME,AJITH SINGH NAGAR PS,2039005,AJITH SINGH NAGAR PS,ACP WEST DIVISION-NTR,PS,L&O,FALSE
HOME,TRAFFIC I PS,,TRAFFIC I PS,ACP NORTH DIVISION-NTR,PS,L&O,FALSE
HOME,TRAFFIC III PS,,TRAFFIC III PS,ACP TRAFFIC ZONE-NTR,PS,L&O,FALSE
HOME,TRAFFIC IV PS,,TRAFFIC IV PS,ACP TRAFFIC ZONE-NTR,PS,L&O,FALSE
HOME,Visakhapatnam Commissionerate,2038,Visakhapatnam Commissionerate,ACP TRAFFIC ZONE-NTR,CPO,L&O,FALSE
HOME,DCP1-VSP,2038403,DCP1-VSP(L&O),DGP(HOPF),DCPO,L&O,FALSE
HOME,DCP2-VSP,2038404,DCP2-VSP(L&O),Visakhapatnam Commissionerate,DCPO,L&O,FALSE
HOME,DCP CRIMES-VSP,2038406,DCP CRIMES-VSP,Visakhapatnam Commissionerate,DCPO,CRIMES,FALSE
HOME,ADCP ADMIN-CSP,,ADCP ADMIN-CSP,Visakhapatnam Commissionerate,ADCPO,ADMIN,FALSE
HOME,ADCP CSB-VSP,,ADCP CSB-VSP,Visakhapatnam Commissionerate,ADCPO,ADMIN,FALSE
HOME,ADCP TRAFFIC-VSP,2038405,ADCP TRAFFIC-VSP,Visakhapatnam Commissionerate,ADCPO,TRAFFIC,FALSE
HOME,ACP CITY TASK FORCE-VSP,,ACP CITY TASK FORCE-VSP,Visakhapatnam Commissionerate,ACPO,L&O,FALSE
HOME,ACP WOMEN PS-VSP,,ACP WOMEN PS-VSP,Visakhapatnam Commissionerate,ACPO,L&O,FALSE
HOME,ACP EAST-VSP,2038303,ACP EAST-VSP,Visakhapatnam Commissionerate,ACPO,L&O,FALSE
HOME,ACP WEST-VSP,2038300,ACP WEST-VSP,DCP1-VSP,ACPO,L&O,FALSE
HOME,ADCP CRIMES-VSP,,ADCP CRIMES-VSP,DCP2-VSP,ADCPO,CRIMES,FALSE
HOME,ACP CSB-VSP,,ACP CSB-VSP,DCP CRIMES-VSP,ACPO,ADMIN,FALSE
HOME,ACP TRAFFIC-VSP,2038304,ACP TRAFFIC-VSP,ADCP CSB-VSP,ACPO,TRAFFIC,FALSE
HOME,ACP TRAFFIC2-VSP,,ACP TRAFFIC2-VSP,ADCP TRAFFIC-VSP,ACPO,TRAFFIC,FALSE
HOME,ACP DWARAKA-VSP,2038308,ACP DWARAKA-VSP,ADCP TRAFFIC-VSP,ACPO,L&O,FALSE
HOME,ACP HARBOUR-VSP,2038307,ACP HARBOUR-VSP,DCP1-VSP,ACPO,L&O,FALSE
HOME,ACP NORTH-VSP,2038305,ACP NORTH-VSP,DCP2-VSP,ACPO,L&O,FALSE
HOME,ACP SOUTH-VSP,2038301,ACP SOUTH-VSP,DCP1-VSP,ACPO,L&O,FALSE
HOME,ACP CRIMES-VSP,2038306,ACP CRIMES-VSP,DCP2-VSP,ACPO,CRIMES,FALSE
HOME,ADCP CAR-VSP,,ADCP CAR-VSP,DCP CRIMES-VSP,ADCPO,ADMIN,FALSE
HOME,ACP CAR1-VSP,,ACP CAR1-VSP,Visakhapatnam Commissionerate,ACPO,ADMIN,FALSE
HOME,ACP CAR2-VSP,,ACP CAR2-VSP,ADCP CAR-VSP,ACPO,ADMIN,FALSE
HOME,ACP CCS-VSP,2038005,ACP CCS-VSP,ADCP CAR-VSP,ACPO,CRIMES,FALSE
HOME,CPO-VSP,,CPO-VSP,DCP CRIMES-VSP,CPO,ADMIN,FALSE
HOME,CCBR-VSP,,CCBR-VSP,ADCP ADMIN-CSP,CCBR,ADMIN,FALSE
HOME,PCR-VSP,,PCR-VSP,ADCP ADMIN-CSP,PCR,ADMIN,FALSE
HOME,II TOWN PS,2038002,II TOWN PS,ADCP ADMIN-CSP,PS,L&O,FALSE
HOME,MR PETA PS,2038091,MR PETA PS,ACP EAST-VSP,PS,L&O,FALSE
HOME,III TOWN PS,2038003,III TOWN PS,ACP EAST-VSP,PS,L&O,FALSE
HOME,IV TOWN PS,2038004,IV TOWN PS,ACP EAST-VSP,PS,L&O,FALSE
HOME,MVP PS,2038092,MVP PS,ACP EAST-VSP,PS,L&O,FALSE
HOME,DWARAKA PS,2038076,DWARAKA PS,ACP DWARAKA-VSP,PS,L&O,FALSE
HOME,ARILOVA PS,2038080,ARILOVA PS,ACP DWARAKA-VSP,PS,L&O,FALSE
HOME,PM PALEM PS,2038017,PM PALEM PS,ACP DWARAKA-VSP,PS,L&O,FALSE
HOME,ANANDAPURAM PS,2038006,ANANDAPURAM PS,ACP NORTH-VSP,PS,L&O,FALSE
HOME,BHEEMUNIPATNAM PS,2038009,BHEEMUNIPATNAM PS,ACP NORTH-VSP,PS,L&O,FALSE
HOME,PADMANABHAM PS,2038040,PADMANABHAM PS,ACP NORTH-VSP,PS,L&O,FALSE
HOME,KANCHARAPALEM PS,2038042,KANCHARAPALEM PS,ACP NORTH-VSP,PS,L&O,FALSE
HOME,AIRPORT PS,2038072,AIRPORT PS,ACP WEST-VSP,PS,L&O,FALSE
HOME,GOPALAPATNAM PS,2038018,GOPALAPATNAM PS,ACP WEST-VSP,PS,L&O,FALSE
HOME,PENDURTHI PS,2038035,PENDURTHI PS,ACP WEST-VSP,PS,L&O,FALSE
HOME,I TOWN PS,2038001,I TOWN PS,ACP WEST-VSP,PS,L&O,FALSE
HOME,HARBOUR PS,2038007,HARBOUR PS,ACP HARBOUR-VSP,PS,L&O,FALSE
HOME,MALKAPURAM PS,2038008,MALKAPURAM PS,ACP HARBOUR-VSP,PS,L&O,FALSE
